Date,AAPL,GOOGL,MSFT,SPY
2018-03-23 00:00:00+00:00,38.96051788330078,51.20071792602539,81.31499481201172,232.123046875
2018-03-26 00:00:00+00:00,40.810035705566406,52.57431411743164,87.47096252441406,238.47369384765625
2018-03-27 00:00:00+00:00,39.76361846923828,50.22264099121094,83.45092010498047,234.41683959960938
2018-03-28 00:00:00+00:00,39.32426834106445,50.134857177734375,83.37631225585938,233.7241668701172
2018-03-29 00:00:00+00:00,39.63134002685547,51.72890853881836,85.12982940673828,236.7106170654297
2018-04-02 00:00:00+00:00,39.371517181396484,50.50643539428711,82.5648422241211,231.6012725830078
2018-04-03 00:00:00+00:00,39.77543640136719,50.808189392089844,83.67477416992188,234.56973266601562
2018-04-04 00:00:00+00:00,40.5360221862793,51.35832977294922,86.11853790283203,237.0794219970703
2018-04-05 00:00:00+00:00,40.81711959838867,51.50446701049805,86.1651611328125,238.95045471191406
2018-04-06 00:00:00+00:00,39.77308654785156,50.372772216796875,84.15980529785156,233.62525939941406
2018-04-09 00:00:00+00:00,40.16754913330078,50.878517150878906,84.66346740722656,234.77662658691406
2018-04-10 00:00:00+00:00,40.92341995239258,51.696990966796875,86.63153076171875,238.50962829589844
2018-04-11 00:00:00+00:00,40.73208999633789,51.12640380859375,85.68014526367188,237.2593536376953
2018-04-12 00:00:00+00:00,41.133636474609375,51.73638916015625,87.28443145751953,239.21128845214844
2018-04-13 00:00:00+00:00,41.27301788330078,51.67404556274414,86.81805419921875,238.50962829589844
2018-04-16 00:00:00+00:00,41.53047180175781,52.17580795288086,87.83475494384766,240.47064208984375
2018-04-17 00:00:00+00:00,42.102115631103516,53.83469772338867,89.60693359375,243.04331970214844
2018-04-18 00:00:00+00:00,42.00761795043945,53.63668441772461,89.9520492553711,243.22325134277344
2018-04-19 00:00:00+00:00,40.81711959838867,54.337947845458984,89.64421844482422,241.8739013671875
2018-04-20 00:00:00+00:00,39.14474105834961,53.732948303222656,88.60890197753906,239.82293701171875
2018-04-23 00:00:00+00:00,39.0313720703125,53.55788040161133,88.93537139892578,239.7870330810547
2018-04-24 00:00:00+00:00,38.48809051513672,51.00570297241211,86.85539245605469,236.5576934814453
2018-04-25 00:00:00+00:00,38.655792236328125,51.023162841796875,86.09986877441406,237.14242553710938
2018-04-26 00:00:00+00:00,38.79043960571289,52.03664779663086,87.91868591308594,239.5531463623047
2018-04-27 00:00:00+00:00,38.34162521362305,51.44511413574219,89.37374877929688,239.77798461914062
2018-04-30 00:00:00+00:00,39.03609085083008,50.80320358276367,87.22845458984375,237.93402099609375
2018-05-01 00:00:00+00:00,39.943145751953125,51.90896224975586,88.60890197753906,238.3567657470703
2018-05-02 00:00:00+00:00,41.707645416259766,51.17578125,87.21915435791016,236.75559997558594
2018-05-03 00:00:00+00:00,41.78322219848633,51.18824768066406,87.74144744873047,236.2338409423828
2018-05-04 00:00:00+00:00,43.422515869140625,52.42020034790039,88.75814819335938,239.29226684570312
2018-05-07 00:00:00+00:00,43.73668670654297,52.84215545654297,89.74683380126953,240.1018524169922
2018-05-08 00:00:00+00:00,43.9468994140625,52.798763275146484,89.36439514160156,240.1018524169922
2018-05-09 00:00:00+00:00,44.2563362121582,54.313011169433594,90.41839599609375,242.42259216308594
2018-05-10 00:00:00+00:00,44.88938522338867,55.13697052001953,91.32313537597656,244.68936157226562
2018-05-11 00:00:00+00:00,44.71864700317383,55.03273010253906,91.12725067138672,245.4360809326172
2018-05-14 00:00:00+00:00,44.61433029174805,55.19333267211914,91.43505096435547,245.55296325683594
2018-05-15 00:00:00+00:00,44.20885467529297,54.10951614379883,90.7728500366211,243.86184692382812
2018-05-16 00:00:00+00:00,44.621429443359375,54.07061004638672,91.00702667236328,244.8873291015625
2018-05-17 00:00:00+00:00,44.339263916015625,53.92946243286133,90.09835815429688,244.68045043945312
2018-05-18 00:00:00+00:00,44.178016662597656,53.34989547729492,90.2669677734375,244.0687713623047
2018-05-21 00:00:00+00:00,44.49101638793945,54.06662368774414,91.42855072021484,245.9037322998047
2018-05-22 00:00:00+00:00,44.379581451416016,53.63269805908203,91.33489990234375,245.22015380859375
2018-05-23 00:00:00+00:00,44.66411209106445,54.163883209228516,92.42154693603516,245.8946990966797
2018-05-24 00:00:00+00:00,44.61433029174805,54.13844299316406,92.09365844726562,245.3910369873047
2018-05-25 00:00:00+00:00,44.71627426147461,54.07011413574219,92.14051055908203,244.8063507080078
2018-05-29 00:00:00+00:00,44.55503463745117,53.27158737182617,91.81263732910156,241.9908447265625
2018-05-30 00:00:00+00:00,44.46018600463867,53.74042892456055,92.69319152832031,245.22015380859375
2018-05-31 00:00:00+00:00,44.3108024597168,54.8641471862793,92.59015655517578,243.7179412841797
2018-06-01 00:00:00+00:00,45.10990905761719,56.609825134277344,94.41686248779297,246.11068725585938
2018-06-04 00:00:00+00:00,45.486934661865234,57.50959777832031,95.24119567871094,247.27996826171875
2018-06-05 00:00:00+00:00,45.83786392211914,57.408843994140625,95.72833251953125,247.45999145507812
2018-06-06 00:00:00+00:00,45.99673080444336,57.205848693847656,96.00934600830078,249.52890014648438
2018-06-07 00:00:00+00:00,45.873443603515625,56.580894470214844,94.50115966796875,249.50193786621094
2018-06-08 00:00:00+00:00,45.456092834472656,56.495609283447266,95.2037353515625,250.23953247070312
2018-06-11 00:00:00+00:00,45.34465026855469,56.90409469604492,94.66043090820312,250.5723419189453
2018-06-12 00:00:00+00:00,45.593631744384766,57.267696380615234,94.90397644042969,250.89617919921875
2018-06-13 00:00:00+00:00,45.21897888183594,57.07018280029297,94.47306823730469,250.0956268310547
2018-06-14 00:00:00+00:00,45.24270248413086,57.86222457885742,95.00701904296875,250.72531127929688
2018-06-15 00:00:00+00:00,44.77792739868164,57.82032775878906,93.79856872558594,250.40541076660156
2018-06-18 00:00:00+00:00,44.75423049926758,59.0328254699707,94.4824447631836,249.8903350830078
2018-06-19 00:00:00+00:00,44.031005859375,58.7889289855957,94.4824447631836,248.9326171875
2018-06-20 00:00:00+00:00,44.22307205200195,59.0572624206543,95.42855072021484,249.35728454589844
2018-06-21 00:00:00+00:00,43.97648239135742,58.327571868896484,94.7447280883789,247.79408264160156
2018-06-22 00:00:00+00:00,43.848426818847656,58.320091247558594,94.06088256835938,248.24586486816406
2018-06-25 00:00:00+00:00,43.19633865356445,56.82329559326172,92.1686019897461,244.86660766601562
2018-06-26 00:00:00+00:00,43.73223876953125,56.49111557006836,92.81497955322266,245.40867614746094
2018-06-27 00:00:00+00:00,43.668212890625,55.70905685424805,91.37234497070312,243.37570190429688
2018-06-28 00:00:00+00:00,43.9859504699707,56.1998405456543,92.39344024658203,244.7671661376953
2018-06-29 00:00:00+00:00,43.89347457885742,56.32004165649414,92.37469482421875,245.1195068359375
2018-07-02 00:00:00+00:00,44.38431930541992,56.964447021484375,93.6861572265625,245.64358520507812
2018-07-03 00:00:00+00:00,43.611305236816406,55.6761360168457,92.78688049316406,244.776123046875
2018-07-05 00:00:00+00:00,43.96224594116211,56.923545837402344,93.45198822021484,246.7730255126953
2018-07-06 00:00:00+00:00,44.57164001464844,57.61134719848633,94.76346588134766,248.86032104492188
2018-07-09 00:00:00+00:00,45.190521240234375,58.2198371887207,95.40984344482422,251.10116577148438
2018-07-10 00:00:00+00:00,45.13599395751953,58.21285629272461,95.66275024414062,252.00473022460938
2018-07-11 00:00:00+00:00,44.550296783447266,58.42832565307617,95.53163146972656,250.1614227294922
2018-07-12 00:00:00+00:00,45.297237396240234,59.914642333984375,97.60187530517578,252.42933654785156
2018-07-13 00:00:00+00:00,45.368370056152344,60.0722541809082,98.7634506225586,252.6281280517578
2018-07-16 00:00:00+00:00,45.26877975463867,59.677730560302734,98.2763442993164,252.40228271484375
2018-07-17 00:00:00+00:00,45.39682388305664,60.50418472290039,99.25057220458984,253.42332458496094
2018-07-18 00:00:00+00:00,45.14784240722656,60.49570083618164,98.47306823730469,253.9563751220703
2018-07-19 00:00:00+00:00,45.498779296875,59.80691146850586,97.79859161376953,252.99859619140625
2018-07-20 00:00:00+00:00,45.39445114135742,59.74605941772461,99.55033874511719,252.70941162109375
2018-07-23 00:00:00+00:00,45.43476104736328,60.40044021606445,101.14286041259766,253.17933654785156
2018-07-24 00:00:00+00:00,45.764366149902344,62.75211715698242,100.85245513916016,254.45339965820312
2018-07-25 00:00:00+00:00,46.195919036865234,63.63941955566406,103.82201385498047,256.6219482421875
2018-07-26 00:00:00+00:00,46.05128479003906,64.11624145507812,102.68852996826172,256.0165710449219
2018-07-27 00:00:00+00:00,45.28537368774414,62.48976516723633,100.87117004394531,254.28172302246094
2018-07-30 00:00:00+00:00,45.03166580200195,61.3500862121582,98.7072525024414,252.95343017578125
2018-07-31 00:00:00+00:00,45.12175750732422,61.209434509277344,99.37235260009766,254.20034790039062
2018-08-01 00:00:00+00:00,47.7798957824707,61.497222900390625,99.55973815917969,253.7756805419922
2018-08-02 00:00:00+00:00,49.17653274536133,61.90321731567383,100.76814270019531,255.158203125
2018-08-03 00:00:00+00:00,49.318817138671875,61.75508499145508,101.20842742919922,256.25146484375
2018-08-06 00:00:00+00:00,49.57490158081055,61.73064422607422,101.292724609375,257.1911926269531
2018-08-07 00:00:00+00:00,49.110145568847656,62.63690185546875,101.99530029296875,258.04052734375
2018-08-08 00:00:00+00:00,49.143341064453125,62.91072463989258,102.56674194335938,257.9321594238281
2018-08-09 00:00:00+00:00,49.52984619140625,63.066837310791016,102.73536682128906,257.5796813964844
2018-08-10 00:00:00+00:00,49.38230895996094,62.47080993652344,102.10772705078125,255.85391235351562
2018-08-13 00:00:00+00:00,49.7011833190918,62.27779006958008,101.36767578125,254.89608764648438
2018-08-14 00:00:00+00:00,49.91056823730469,62.751617431640625,102.63231658935547,256.52252197265625
2018-08-15 00:00:00+00:00,50.02717590332031,61.45881652832031,101.24057006835938,254.6069793701172
2018-08-16 00:00:00+00:00,50.76005935668945,61.05182647705078,101.22174835205078,256.6671447753906
2018-08-17 00:00:00+00:00,51.773746490478516,60.642337799072266,101.16532135009766,257.570556640625
2018-08-20 00:00:00+00:00,51.26927947998047,60.94658660888672,100.49767303466797,258.12188720703125
2018-08-21 00:00:00+00:00,51.16934585571289,60.72014236450195,99.66073608398438,258.7272644042969
2018-08-22 00:00:00+00:00,51.17171859741211,60.93661117553711,100.67632293701172,258.5736999511719
2018-08-23 00:00:00+00:00,51.276424407958984,60.90718078613281,101.14653015136719,258.2303161621094
2018-08-24 00:00:00+00:00,51.43583679199219,61.68476104736328,101.93647003173828,259.7843933105469
2018-08-27 00:00:00+00:00,51.85940170288086,62.658348083496094,103.06487274169922,261.8355712890625
2018-08-28 00:00:00+00:00,52.2781867980957,62.13913345336914,103.685546875,261.9620666503906
2018-08-29 00:00:00+00:00,53.058685302734375,63.07631301879883,105.3405990600586,263.3716735839844
2018-08-30 00:00:00+00:00,53.54648971557617,62.567073822021484,105.27476501464844,262.3052978515625
2018-08-31 00:00:00+00:00,54.1651611328125,61.437870025634766,105.6321029663086,262.31439208984375
2018-09-04 00:00:00+00:00,54.33887481689453,60.415897369384766,105.04907989501953,261.8626403808594
2018-09-05 00:00:00+00:00,53.98432922363281,59.80691146850586,102.02107238769531,261.1577453613281
2018-09-06 00:00:00+00:00,53.087242126464844,59.05327606201172,102.25617218017578,260.37176513671875
2018-09-07 00:00:00+00:00,52.6589241027832,58.734066009521484,101.75777435302734,259.86566162109375
2018-09-10 00:00:00+00:00,51.95219802856445,58.60787582397461,102.8580093383789,260.3175354003906
2018-09-11 00:00:00+00:00,53.26570129394531,59.35253143310547,104.60710144042969,261.1759338378906
2018-09-12 00:00:00+00:00,52.604190826416016,58.435306549072266,105.04907989501953,261.2391357421875
2018-09-13 00:00:00+00:00,53.87485885620117,58.96099853515625,106.17752838134766,262.78424072265625
2018-09-14 00:00:00+00:00,53.2633171081543,58.75351333618164,106.61009979248047,262.8293762207031
2018-09-17 00:00:00+00:00,51.84511947631836,57.84825897216797,105.45342254638672,261.4379577636719
2018-09-18 00:00:00+00:00,51.9307975769043,58.21135711669922,106.45963287353516,262.8565368652344
2018-09-19 00:00:00+00:00,51.961727142333984,58.568477630615234,105.03964233398438,263.1366271972656
2018-09-20 00:00:00+00:00,52.356719970703125,59.431339263916016,106.79816436767578,265.2690734863281
2018-09-21 00:00:00+00:00,51.79277420043945,58.461238861083984,107.44702911376953,265.0267639160156
2018-09-24 00:00:00+00:00,52.53756332397461,58.83232116699219,107.83259582519531,264.14630126953125
2018-09-25 00:00:00+00:00,52.87070083618164,59.54705047607422,107.62569427490234,263.9012145996094
2018-09-26 00:00:00+00:00,52.449527740478516,59.5555305480957,107.18372344970703,263.111572265625
2018-09-27 00:00:00+00:00,53.52745056152344,60.21888732910156,107.58805847167969,263.8467712402344
2018-09-28 00:00:00+00:00,53.71542739868164,60.204925537109375,107.55046844482422,263.8740234375
2018-10-01 00:00:00+00:00,54.07712173461914,60.27724075317383,108.71652221679688,264.7906799316406
2018-10-02 00:00:00+00:00,54.55778884887695,60.232852935791016,108.2839584350586,264.636474609375
2018-10-03 00:00:00+00:00,55.2216796875,60.42687225341797,108.30276489257812,264.7817077636719
2018-10-04 00:00:00+00:00,54.25082015991211,58.7081298828125,106.06466674804688,262.71221923828125
2018-10-05 00:00:00+00:00,53.370399475097656,58.24726867675781,105.44404602050781,261.2417907714844
2018-10-08 00:00:00+00:00,53.246665954589844,57.65324020385742,104.24034881591797,261.2417907714844
2018-10-09 00:00:00+00:00,53.98432922363281,57.117069244384766,105.5662841796875,260.86065673828125
2018-10-10 00:00:00+00:00,51.48344039916992,54.473114013671875,99.82999420166016,252.60084533691406
2018-10-11 00:00:00+00:00,51.02893829345703,54.40229034423828,99.59490966796875,247.03695678710938
2018-10-12 00:00:00+00:00,52.85166549682617,55.88861083984375,103.03666687011719,250.4678955078125
2018-10-15 00:00:00+00:00,51.72138595581055,54.98584747314453,101.18415069580078,249.06105041503906
2018-10-16 00:00:00+00:00,52.861175537109375,56.514060974121094,104.38140869140625,254.50694274902344
2018-10-17 00:00:00+00:00,52.632755279541016,56.24024200439453,104.10868072509766,254.5523223876953
2018-10-18 00:00:00+00:00,51.40252685546875,54.75990676879883,102.03048706054688,250.8763427734375
2018-10-19 00:00:00+00:00,52.185386657714844,55.12250900268555,102.18096160888672,250.74026489257812
2018-10-22 00:00:00+00:00,52.50425338745117,55.431243896484375,103.09310913085938,249.61468505859375
2018-10-23 00:00:00+00:00,52.99917984008789,55.60780715942383,101.65431213378906,248.34393310546875
2018-10-24 00:00:00+00:00,51.181243896484375,52.725440979003906,96.2189712524414,240.8195037841797
2018-10-25 00:00:00+00:00,52.30199432373047,55.04320526123047,101.84242248535156,245.1399383544922
2018-10-26 00:00:00+00:00,51.46915817260742,54.053653717041016,100.58231353759766,240.82855224609375
2018-10-29 00:00:00+00:00,50.503074645996094,51.608707427978516,97.65776824951172,239.4943389892578
2018-10-30 00:00:00+00:00,50.75530242919922,52.34587860107422,97.54489135742188,243.0432586669922
2018-10-31 00:00:00+00:00,52.07831954956055,54.394309997558594,100.44123077392578,245.63922119140625
2018-11-01 00:00:00+00:00,52.877845764160156,54.164878845214844,99.60432434082031,248.25323486328125
2018-11-02 00:00:00+00:00,49.370418548583984,53.442169189453125,99.82999420166016,246.7828369140625
2018-11-05 00:00:00+00:00,47.968875885009766,52.65611267089844,101.09950256347656,248.1443328857422
2018-11-06 00:00:00+00:00,48.487613677978516,53.346405029296875,101.2969741821289,249.71453857421875
2018-11-07 00:00:00+00:00,49.95815658569336,55.27512741088867,105.2841567993164,255.0606231689453
2018-11-08 00:00:00+00:00,49.78384780883789,54.596309661865234,105.0866928100586,254.59771728515625
2018-11-09 00:00:00+00:00,48.823944091796875,53.717987060546875,103.03666687011719,252.11070251464844
2018-11-12 00:00:00+00:00,46.364471435546875,52.338401794433594,100.49767303466797,247.40000915527344
2018-11-13 00:00:00+00:00,45.901241302490234,52.26906967163086,100.5634994506836,246.9370574951172
2018-11-14 00:00:00+00:00,44.60464096069336,52.5987548828125,99.13741302490234,245.24891662597656
2018-11-15 00:00:00+00:00,45.70543670654297,53.42022705078125,101.31904602050781,247.80853271484375
2018-11-16 00:00:00+00:00,46.21165084838867,53.28156661987305,102.27291870117188,248.45294189453125
2018-11-19 00:00:00+00:00,44.38019561767578,51.244110107421875,98.80685424804688,244.25045776367188
2018-11-20 00:00:00+00:00,42.259803771972656,51.39523696899414,96.05854797363281,239.73031616210938
2018-11-21 00:00:00+00:00,42.21205139160156,52.04263687133789,97.38075256347656,240.54718017578125
2018-11-23 00:00:00+00:00,41.139892578125,51.37778091430664,97.34296417236328,238.94065856933594
2018-11-26 00:00:00+00:00,41.69626235961914,52.66659164428711,100.55404663085938,242.7982177734375
2018-11-27 00:00:00+00:00,41.60552978515625,52.484039306640625,101.18682098388672,243.6151123046875
2018-11-28 00:00:00+00:00,43.20538330078125,54.45466232299805,104.94567108154297,249.22442626953125
2018-11-29 00:00:00+00:00,42.87346649169922,54.593814849853516,104.06735229492188,248.67982482910156
2018-11-30 00:00:00+00:00,42.64185333251953,55.345455169677734,104.72845458984375,250.19558715820312
2018-12-03 00:00:00+00:00,44.13186264038086,55.68013000488281,105.86178588867188,253.5084991455078
2018-12-04 00:00:00+00:00,42.190547943115234,52.992286682128906,102.4901351928711,245.2942657470703
2018-12-06 00:00:00+00:00,41.72015380859375,53.77085494995117,103.12293243408203,244.92208862304688
2018-12-07 00:00:00+00:00,40.23253631591797,52.19974136352539,98.9957275390625,239.23110961914062
2018-12-10 00:00:00+00:00,40.497581481933594,52.5289306640625,101.61183166503906,239.68496704101562
2018-12-11 00:00:00+00:00,40.265960693359375,52.951385498046875,102.55623626708984,239.73939514160156
2018-12-12 00:00:00+00:00,40.37819290161133,53.553890228271484,103.01902770996094,240.94651794433594
2018-12-13 00:00:00+00:00,40.8199348449707,53.544410705566406,103.36846923828125,240.8648681640625
2018-12-14 00:00:00+00:00,39.513797760009766,52.45560836791992,100.13849639892578,236.41738891601562
2018-12-17 00:00:00+00:00,39.146080017089844,51.15583038330078,97.17296600341797,231.7792205810547
2018-12-18 00:00:00+00:00,39.65468978881836,52.0416374206543,98.19295501708984,231.52511596679688
2018-12-19 00:00:00+00:00,38.417781829833984,51.64511489868164,97.92851257324219,228.05783081054688
2018-12-20 00:00:00+00:00,37.448326110839844,51.05258560180664,95.8696517944336,224.34552001953125
2018-12-21 00:00:00+00:00,35.99174880981445,49.44007873535156,92.77191162109375,219.74879455566406
2018-12-24 00:00:00+00:00,35.06050109863281,49.11189270019531,88.89970397949219,213.94236755371094
2018-12-26 00:00:00+00:00,37.529518127441406,52.26308822631836,94.97242736816406,224.75180053710938
2018-12-27 00:00:00+00:00,37.28596115112305,52.51496505737305,95.55801391601562,226.47727966308594
2018-12-28 00:00:00+00:00,37.3050537109375,52.204734802246094,94.8118896484375,226.1851348876953
2018-12-31 00:00:00+00:00,37.66562271118164,52.11894607543945,95.92632293701172,228.166259765625
2019-01-02 00:00:00+00:00,37.70859909057617,52.6037483215332,95.50133514404297,228.4036407470703
2019-01-03 00:00:00+00:00,33.952545166015625,51.1468505859375,91.98802185058594,222.9532928466797
2019-01-04 00:00:00+00:00,35.40194320678711,53.770355224609375,96.26632690429688,230.4212188720703
2019-01-07 00:00:00+00:00,35.32315444946289,53.66312026977539,96.38909149169922,232.23809814453125
2019-01-08 00:00:00+00:00,35.99652099609375,54.13445281982422,97.08797454833984,234.42001342773438
2019-01-09 00:00:00+00:00,36.60780334472656,53.94891357421875,98.47628784179688,235.5155792236328
2019-01-10 00:00:00+00:00,36.724815368652344,53.808265686035156,97.84352111816406,236.3463592529297
2019-01-11 00:00:00+00:00,36.36425018310547,53.092037200927734,97.08797454833984,236.4376678466797
2019-01-14 00:00:00+00:00,35.817440032958984,52.44563674926758,96.379638671875,234.9951934814453
2019-01-15 00:00:00+00:00,36.550506591796875,54.19131088256836,99.17516326904297,237.6884307861328
2019-01-16 00:00:00+00:00,36.99702835083008,54.340938568115234,99.52462768554688,238.26358032226562
2019-01-17 00:00:00+00:00,37.216697692871094,54.82025909423828,100.2234878540039,240.07122802734375
2019-01-18 00:00:00+00:00,37.445945739746094,55.228248596191406,101.72513580322266,243.2665252685547
2019-01-22 00:00:00+00:00,36.60542678833008,53.79828643798828,99.80795288085938,239.9799041748047
2019-01-23 00:00:00+00:00,36.75346374511719,54.08657455444336,100.78072357177734,240.48208618164062
2019-01-24 00:00:00+00:00,36.46215057373047,54.066123962402344,100.29903411865234,240.60986328125
2019-01-25 00:00:00+00:00,37.670387268066406,54.93946075439453,101.21514892578125,242.64572143554688
2019-01-28 00:00:00+00:00,37.32176208496094,53.85963439941406,99.24128723144531,240.80157470703125
2019-01-29 00:00:00+00:00,36.93494415283203,53.370845794677734,97.22020721435547,240.48208618164062
2019-01-30 00:00:00+00:00,39.45886993408203,54.76389694213867,100.46906280517578,244.2891082763672
2019-01-31 00:00:00+00:00,39.74303436279297,56.15544891357422,98.62740325927734,246.4345703125
2019-02-01 00:00:00+00:00,39.76213836669922,55.7928466796875,97.06906127929688,246.5531463623047
2019-02-04 00:00:00+00:00,40.89158248901367,56.930030822753906,99.8646240234375,248.28781127929688
2019-02-05 00:00:00+00:00,41.59121322631836,57.451236724853516,101.26238250732422,249.32859802246094
2019-02-06 00:00:00+00:00,41.60552978515625,56.005821228027344,100.13849639892578,248.9999237060547
2019-02-07 00:00:00+00:00,40.81755065917969,55.15892028808594,99.42073059082031,246.6262664794922
2019-02-08 00:00:00+00:00,40.865509033203125,54.982852935791016,99.79850769042969,246.9275360107422
2019-02-11 00:00:00+00:00,40.6304931640625,54.969886779785156,99.4018325805664,247.0645294189453
2019-02-12 00:00:00+00:00,40.98061752319336,56.239742279052734,100.95072174072266,250.24159240722656
2019-02-13 00:00:00+00:00,40.81034851074219,56.292110443115234,100.87513732910156,251.0541534423828
2019-02-14 00:00:00+00:00,40.95903778076172,56.32054138183594,100.96017456054688,250.49722290039062
2019-02-15 00:00:00+00:00,40.8679084777832,55.843223571777344,102.20681762695312,253.2270050048828
2019-02-19 00:00:00+00:00,40.99021530151367,56.186370849609375,102.15958404541016,253.66519165039062
2019-02-20 00:00:00+00:00,41.25400161743164,55.8911018371582,101.62845611572266,254.1764373779297
